code_insee;latitude;longitude
3076;46.612;3.459
3077;46.246;3.032
3078;46.126;3.005
3079;46.323;3.551
3080;46.107;3.298
3081;46.267;2.794
3082;46.279;2.749
3083;46.346;3.315
3084;46.483;2.823
3085;46.555;3.245
3086;46.475;3.863
3087;46.674;2.897
3088;46.464;2.449
3089;46.205;3.008
3090;46.644;3.114
3091;46.27;3.424
3092;46.444;3.171
3093;46.178;3.463
3094;46.161;3.434
3095;46.138;3.483
3096;46.253;3.146
3097;46.378;2.776
3098;46.357;2.627
3099;46.375;3.041
3100;46.523;3.737
3101;46.368;2.544
3102;46.531;3.676
3103;46.345;3.8
3104;46.343;2.792
3105;46.227;3.705
3106;46.254;2.697
3107;46.118;3.074
3108;46.196;2.946
3109;46.142;3.268
3110;46.129;3.335
3111;46.425;2.625
3112;46.22;3.221
3113;46.02;3.648
3114;46.396;3.336
3115;46.287;3.162
3116;46.244;3.198
3117;46.644;3.037
3118;46.098;3.178
3119;46.718;3.596
3120;46.635;3.668
3121;46.63;3.405
3122;46.511;3.051
3124;46.411;3.438
3125;45.981;3.645
3126;46.077;3.439
3127;46.52;2.71
3128;46.377;2.482
3129;46.273;2.828
3130;46.682;2.777
3131;46.154;3.618
3132;46.377;3.59
3133;46.16;3.197
3134;46.345;3.176
3135;46.165;3.008
3136;46.304;2.438
3137;46.273;3.462
3138;46.265;3.638
3139;45.994;3.763
3140;46.309;2.602
3141;45.974;3.687
3142;46.304;3.831
3143;46.656;2.595
3144;46.399;3.768
3145;46.282;2.567
3146;46.684;3.055
3147;46.295;3.761
3148;46.266;3.342
3149;46.308;3.245
3150;46.534;2.838
3151;46.3;2.859
3152;46.23;2.973
3154;46.366;3.953
3155;46.735;2.918
3156;46.572;3.49
3157;46.217;3.511
3158;46.493;2.658
3159;46.307;2.77
3160;46.237;3.397
3161;46.17;2.634
3162;46.58;3.21
3163;46.025;3.486
3164;46.165;3.241
3165;46.06;3.656
3166;46.132;3.182
3167;46.218;2.554
3168;46.596;2.62
3169;46.388;3.232
3170;46.513;3.103
3171;46.451;3.524
3172;46.427;2.364
3173;46.464;3.926
3174;46.115;3.556
3175;46.263;3.104
3176;46.381;3.289
3177;46.435;3.825
3178;46.267;3.822
3179;46.291;3.516
3180;46.528;3.474
3181;46.361;3.728
3182;46.115;3.248
3183;46.406;3.054
3184;46.61;3.24
3185;46.339;2.604
3186;46.32;2.952
3187;46.338;3.451
3188;46.29;3.24
3189;46.316;2.822
3190;46.562;3.327
3191;46.411;2.904
3192;46.154;2.969
3193;46.498;2.594
3194;46.176;3.116
3195;46.299;2.676
3196;46.343;3.885
3197;46.467;3.437
3198;46.745;2.98
3200;46.571;3.283
3201;46.107;3.644
3202;46.48;3.119
3203;46.66;3.604
3204;46.29;3.37
3205;46.247;3.56
3206;46.19;2.561
3207;46.504;3.81
3208;46.422;3.89
3209;46.076;3.227
3210;46.705;3.007
3211;46.31;2.547
3212;46.309;2.494
3213;46.458;2.613
3214;46.444;3.037
3215;46.298;3.452
3216;46.202;2.701
3217;46.356;2.685
3218;46.536;3.001
3219;46.315;2.905
3220;46.15;3.141
3221;46.67;2.696
3222;46.545;2.74
3223;46.166;3.578
3224;46.058;3.722
3225;46.507;2.45
3226;46.383;3.861
3227;46.229;3.336
3228;46.497;2.363
3229;46.681;3.404
3230;46.173;3.536
3231;46.134;2.631
3232;46.229;3.475
3233;46.263;2.603
3234;46.384;3.407
3235;46.264;3.512
3236;46.196;3.43
3237;46.187;3.22
3238;46.487;3.015
3239;46.409;3.937
3240;46.411;3.688
3241;46.698;3.106
3242;46.355;3.376
3243;46.322;3.005
3244;46.153;2.581
3245;46.674;3.657
3246;46.333;2.443
3247;46.582;3.145
3248;46.063;3.795
3249;46.44;2.306
3250;46.196;3.77
3251;46.624;2.956
3252;46.159;3.299
3253;46.482;3.649
3254;46.304;3.305
3255;46.077;3.154
3256;46.356;2.903
3257;46.225;3.649
3258;46.192;3.383
3259;46.397;2.332
3260;46.412;3.004
3261;46.243;2.573
3262;46.388;2.609
3263;46.41;3.506
3264;46.064;3.468
3265;46.463;3.751
3266;46.25;3.468
3267;46.329;3.267
3268;46.138;3.221
3269;46.434;2.8
3270;46.347;2.97
3271;46.099;3.352
3272;46.28;3.59
3273;46.205;3.468
3274;46.361;3.658
3275;46.524;3.19
3276;46.152;3.056
3277;46.285;3.048
3278;46.208;3.146
3279;46.263;2.517
3280;46.214;2.619
3281;46.356;3.126
3282;46.588;2.88
3283;46.531;3.578
3284;46.412;3.573
3285;46.446;2.873
3286;46.511;3.377
3287;46.399;3.165
3288;46.348;2.352
3289;46.368;3.52
3290;46.637;3.316
3291;46.32;3.597
3292;46.419;3.089
3293;46.634;2.614
3294;46.21;3.19
3295;46.174;3.078
3296;46.716;2.82
3297;46.54;2.617
3298;46.317;3.4
3299;46.318;3.637
3300;46.448;3.624
3301;46.421;2.574
3302;46.17;3.054
3303;46.473;2.767
3304;46.162;3.347
3305;46.408;2.675
3306;46.107;3.475
3307;46.354;3.251
3308;46.26;2.972
3309;46.743;3.043
3310;46.13;3.424
3311;46.147;3.096
3312;46.5;2.882
3313;46.562;2.793
3314;46.278;2.633
3315;46.396;2.841
3316;46.674;3.25
3317;46.462;2.37
3319;46.326;3.073
3320;46.55;2.942
3321;46.564;3.38
4001;44.064;6.138
4004;43.789;6.031
4005;43.98;6.59
4006;44.262;6.627
4007;43.944;6.552
4008;43.962;6.664
4009;44.111;6.331
4012;43.934;5.677
4013;44.118;5.957
4016;44.249;6.151
4017;44.305;6.311
4018;44.027;5.65
4019;44.379;6.652
4020;44.273;6.253
4021;44.101;6.098
4022;43.946;6.378
4023;44.325;6.173
4024;44.219;6.371
4025;44.144;6.598
4026;44.404;6.194
4027;44.178;5.879
4028;43.984;6.24
4030;43.875;6.363
4031;43.926;6.126
4032;43.993;6.699
4033;44.444;6.289
4034;43.932;5.884
4035;43.886;6.033
4036;44.168;6.304
4037;44.374;6.069
4039;43.845;6.49
4040;44.202;6.132
4041;43.92;5.979
4042;44.04;6.734
4043;43.905;6.766
4045;43.85;5.59
4046;44.023;6.141
4047;44.097;6.145
4049;44.086;5.992
4050;44.275;6.03
4051;44.153;5.718
4053;44.096;5.93
4054;44.026;6.224
4055;43.992;6.317
4057;44.328;6.078
4058;44.374;5.965
4059;44.022;6.378
4061;44.172;6.662
4062;44.463;6.696
4063;43.761;5.746
4065;44.083;5.838
4066;44.408;6.03
4067;44.177;5.673
4068;43.893;5.776
4069;43.87;6.574
4070;44.091;6.236
4072;44.13;6.372
4073;44.364;6.71
4074;44.038;6.269
4075;44.196;6.022
4076;43.95;6.802
4077;43.938;6.034
4079;44.081;6.035
4081;43.744;5.989
4084;43.943;6.194
4085;44.396;6.104
4086;44.414;6.679
4087;44.007;5.794
4088;43.96;5.788
4090;44.014;6.666
4091;44.003;5.908
4092;43.83;6.572
4093;44.424;6.141
4094;43.768;5.865
4095;44.109;5.707
4096;44.388;6.786
4097;44.197;6.322
4099;44.045;6.445
4101;44.085;5.727
4102;44.433;6.419
4104;43.987;5.724
4106;43.97;5.88
4107;43.898;6.284
4108;44.034;6.05
4109;44.076;5.898
4110;44.042;6.118
4111;43.939;5.742
4112;43.835;5.791
4113;44.128;6.28
4115;44.04;6.645
4116;43.994;5.966
4118;44.356;5.993
4120;44.473;6.811
4121;43.998;6.179
4122;44.056;6.08
4123;44.262;5.866
4124;43.766;6.094
4126;44.402;6.341
4127;44.059;5.953
4128;43.832;5.689
4129;43.845;5.65
4130;44.041;5.85
4132;44.03;5.596
4133;43.964;6.462
4134;44.341;6.03
4135;43.838;6.228
4136;44.017;6.532
4137;44.289;6.009
4138;43.932;5.847
4139;44.169;5.81
4140;44.153;5.589
4141;44.031;5.725
4142;43.931;5.593
4143;43.911;5.925
4144;43.797;6.327
4145;44.141;5.944
4148;43.817;6.643
4149;44.035;5.928
4150;44.453;6.132
4151;43.962;5.836
4152;43.806;5.723
4154;44.496;6.365
4155;44.213;6.464
4156;43.979;6.025
4157;43.871;6.122
4158;43.708;6.023
4159;44.098;5.614
4160;43.886;5.659
4161;44.371;6.498
4162;43.976;5.675
4163;44.094;5.54
4164;44.02;5.823
4166;43.828;6.082
4167;44.193;6.23
4169;44.109;5.664
4170;43.912;6.881
4171;43.797;6.393
4172;43.821;6.149
4173;43.971;6.502
4174;43.963;6.724
4175;43.904;5.616
4176;43.764;6.152
4177;44.195;6.174
4178;44.067;5.78
4179;44.233;6.063
4180;43.977;6.371
4181;43.979;6.118
4182;43.927;6.078
4183;43.91;6.546
4184;43.899;6.193
4186;43.722;6.069
4187;43.979;6.406
4188;43.901;5.802
4189;43.778;5.962
4190;43.872;5.741
4191;44.383;6.256
4192;43.91;5.72
4193;44.559;6.821
4194;43.909;6.922
4195;44.417;6.615
4197;43.783;5.773
4199;44.17;5.748
4200;44.157;5.988
4201;44.081;5.682
4202;44.012;6.779
4203;44.372;6.294
4204;43.922;6.369
4205;44.339;6.385
4206;44.004;5.857
4207;44.322;5.961
4208;43.984;5.562
4209;44.2;5.931
4210;43.86;6.649
4211;44.159;6.044
4214;44.078;6.384
4216;44.33;5.925
4217;44.147;6.124
4218;44.107;6.489
4219;44.086;6.601
4220;44.39;6.561
4222;44.392;6.159
4224;43.907;6.687
4226;44.319;6.67
4227;43.947;5.635
4228;44.28;6.076
4229;44.137;5.876
4230;43.838;5.942
4231;44.252;5.97
4233;44.29;5.956
4234;44.442;6.087
4235;44.268;6.343
4236;43.915;6.605
4237;44.277;6.403
4240;44.198;6.569
4241;43.861;5.709
4242;43.896;5.857
4244;44.124;6.035
4245;43.871;5.832
5001;44.816;6.942
5003;44.779;6.875
5004;44.619;6.23
5006;44.782;6.472
5007;44.764;6.722
5008;44.493;5.72
5009;44.813;6.001
5010;44.562;5.772
5011;44.534;6.191
5012;44.505;6.505
5013;44.43;5.906
5014;44.265;5.729
5016;44.456;5.749
5017;44.58;6.213
5018;44.555;6.156
5019;44.548;5.654
5021;44.406;5.753
5022;44.421;6.223
5023;44.9;6.65
5024;44.468;5.504
5025;44.658;6.148
5026;44.653;6.804
5027;44.853;6.765
5028;44.478;5.783
5029;44.648;6.168
5031;44.718;6.531
5032;44.746;6.273
5033;44.365;5.66
5035;44.505;5.898
5036;44.642;6.483
5037;44.484;6.052
5038;44.768;6.8
5039;44.758;6.012
5040;44.546;6.288
5044;44.538;6.625
5045;44.496;6.462
5046;44.58;6.476
5047;44.214;5.729
5048;44.425;5.611
5049;44.463;5.893
5050;44.493;6.233
5051;44.321;5.644
5052;44.692;6.667
5053;44.357;5.783
5054;44.665;6.058
5055;44.568;5.74
5056;44.63;6.141
5057;44.453;6.001
5058;44.736;6.459
5059;44.536;6.008
5060;44.537;5.876
5061;44.58;6.065
5062;44.748;5.975
5063;45.06;6.284
5064;44.817;6.243
5065;44.668;6.701
5066;44.569;5.628
5068;44.505;6.108
5070;44.334;5.816
5071;44.437;5.974
5072;44.642;6.071
5073;44.352;5.85
5074;44.481;6.073
5075;44.533;5.95
5076;44.384;5.713
5077;44.717;6.892
5078;44.393;5.934
5079;44.996;6.47
5080;44.592;5.668
5081;44.415;5.67
5082;44.669;6.625
5084;44.544;6.233
5085;44.939;6.728
5086;44.366;5.615
5087;44.59;5.886
5089;44.387;5.746
5090;44.741;6.129
5091;44.41;5.509
5092;44.496;6.026
5093;45.044;6.599
5094;44.31;5.754
5095;44.7;6.001
5096;44.684;6.349
5097;44.315;5.706
5098;44.485;6.58
5099;44.506;5.799
5100;44.51;5.999
5101;44.9;6.436
5102;44.478;5.648
5103;44.279;5.901
5104;44.685;6.034
5106;44.543;6.336
5107;44.891;6.567
5108;44.569;6.411
5109;44.897;6.605
5110;44.814;6.465
5111;44.556;6.437
5112;44.606;6.011
5113;44.547;6.132
5114;44.611;6.36
5115;44.472;6.16
5116;44.681;6.565
5117;44.411;5.558
5118;44.221;5.843
5119;44.624;6.623
5121;44.452;6.192
5122;44.766;6.616
5123;44.584;5.96
5124;44.593;6.149
5126;44.4;5.462
5127;44.484;6.267
5128;44.587;6.571
5129;44.365;5.521
5130;44.558;6.354
5131;44.488;5.848
5132;44.682;6.103
5133;44.935;6.601
5134;44.648;6.561
5135;44.289;5.668
5136;44.724;6.636
5139;44.678;5.94
5140;44.508;6.163
5142;44.794;6.026
5144;44.774;6.07
5145;44.674;6.231
5146;44.626;5.72
5147;44.668;6.13
5148;44.634;6.109
5149;44.647;6.212
5151;44.838;6.583
5152;44.798;6.113
5153;44.689;6.17
5154;44.52;5.69
5155;44.248;5.768
5156;44.537;6.529
5157;44.684;6.891
5158;44.464;5.834
5159;44.32;5.775
5160;44.242;5.701
5161;44.953;6.565
5162;44.43;6.011
5163;44.486;6.323
5164;44.527;6.394
5165;44.424;5.799
5166;44.421;5.716
5167;44.458;5.685
5168;44.48;5.97
5169;44.362;5.573
5170;44.459;6.045
5171;44.485;6.197
5172;44.355;5.718
5173;44.32;5.883
5174;44.951;6.666
5176;44.489;6.138
5177;44.592;6.714
5178;44.386;5.888
5179;44.557;5.823
5180;44.821;6.537
5181;45.0;6.364
5182;44.837;6.136
5183;44.84;6.65
5184;44.425;5.948
6001;43.852;6.935
6002;43.896;6.813
6003;43.777;6.823
6004;43.588;7.106
6005;43.919;7.016
6006;43.775;7.245
6007;43.612;6.912
6008;44.007;6.915
6009;43.987;7.12
6010;43.699;6.963
6011;43.708;7.333
6012;43.748;7.422
6013;44.056;7.374
6014;43.83;7.284
6015;43.838;7.331
6016;44.108;6.972
6017;43.804;7.094
6018;43.628;7.083
6019;43.794;7.36
6020;43.995;7.372
6021;43.862;7.183
6022;43.825;7.126
6023;43.94;7.504
6024;43.865;6.745
6025;43.815;7.159
6026;43.66;6.878
6027;43.672;7.153
6028;43.769;6.757
6029;43.553;7.004
6030;43.573;7.006
6031;43.771;7.313
6032;43.725;7.402
6033;43.785;7.184
6034;43.792;7.228
6035;43.822;7.499
6036;43.836;7.465
6037;43.737;6.902
6038;43.666;6.979
6039;43.8;7.294
6040;44.164;6.835
6041;43.77;6.928
6042;44.005;7.179
6043;43.866;7.299
6044;43.687;7.098
6045;43.894;6.864
6046;43.759;7.223
6047;43.841;7.045
6048;43.809;7.324
6049;43.753;7.017
6050;43.792;7.036
6051;44.0;6.87
6052;43.889;7.004
6053;44.039;6.8
6054;43.758;7.337
6055;43.894;7.28
6056;44.215;6.763
6057;43.834;7.366
6058;43.729;6.783
6059;43.729;7.361
6060;43.752;7.266
6061;43.842;7.093
6062;44.022;7.544
6063;43.86;6.817
6064;43.765;7.169
6065;43.721;7.16
6066;43.848;7.161
6067;43.786;7.446
6068;43.724;6.964
6069;43.656;6.932
6070;43.807;6.932
6071;44.088;6.875
6072;44.035;7.09
6073;44.187;7.075
6074;43.971;7.305
6075;43.85;7.24
6076;44.002;7.032
6077;43.901;7.353
6078;43.915;7.141
6079;43.538;6.918
6080;44.035;7.157
6081;43.837;6.859
6082;43.948;7.124
6083;43.791;7.494
6084;43.618;6.965
6085;43.596;7.001
6086;43.954;7.414
6087;43.872;6.859
6088;43.712;7.238
6089;43.658;7.009
6090;43.587;6.922
6091;43.806;7.411
6092;43.773;7.372
6093;43.925;6.942
6094;44.13;6.921
6095;43.63;6.882
6096;44.035;7.017
6097;43.885;7.071
6098;43.987;6.937
6099;43.952;6.906
6100;43.883;7.168
6101;43.993;6.975
6102;44.103;7.145
6103;44.027;7.293
6104;43.764;7.459
6105;43.674;7.053
6106;43.868;7.024
6107;43.849;6.99
6108;43.585;6.95
6109;43.833;7.205
6110;44.108;7.028
6111;44.119;7.067
6112;43.68;7.01
6113;43.806;7.461
6114;43.746;7.289
6115;43.908;6.977
6116;43.831;6.74
6117;43.813;7.23
6118;43.659;6.803
6119;44.29;6.841
6120;44.249;6.924
6121;43.687;7.33
6122;43.759;7.141
6123;43.686;7.182
6124;44.003;6.823
6125;44.149;6.746
6126;43.817;7.199
6127;44.102;7.302
6128;43.695;7.121
6129;44.121;7.118
6130;43.697;6.851
6131;43.881;6.914
6132;43.994;7.538
6133;44.085;6.801
6134;43.766;6.69
6135;43.876;6.966
6136;43.884;7.448
6137;43.652;6.857
6138;43.498;6.93
6139;43.974;7.042
6140;43.624;6.853
6141;43.892;7.108
6142;43.852;7.378
6143;43.943;7.014
6144;43.963;7.2
6145;43.878;7.137
6146;43.941;7.158
6147;43.786;7.273
6148;43.718;7.04
6149;43.743;7.34
6150;43.745;7.398
6151;43.927;7.239
6152;43.628;7.03
6153;44.113;7.196
6154;43.794;6.71
6155;43.577;7.058
6156;44.041;7.239
6157;43.738;7.102
6158;43.952;7.08
6159;43.712;7.322
6160;44.122;6.782
6161;43.649;7.107
6162;44.072;7.652
6163;44.1;7.54
7001;44.888;4.392
7002;44.599;4.333
7003;44.72;4.331
7004;44.755;4.486
7005;44.554;4.596
7006;44.815;4.425
7007;44.94;4.734
7008;44.707;4.624
7009;45.228;4.797
7010;45.246;4.65
7011;44.739;4.355
7012;44.9;4.318
7013;45.191;4.743
7014;45.04;4.63
7015;45.144;4.804
7017;44.426;4.185
7018;44.685;4.027
7019;44.61;4.396
7020;44.586;4.634
7022;44.706;4.751
7023;44.508;4.372
7024;44.361;4.151
7025;44.669;4.159
7026;44.856;4.13
7027;44.83;4.797
7028;44.355;4.251
7029;44.543;4.172
7030;44.87;4.512
7031;44.383;4.208
7032;44.655;4.572
7033;44.338;4.298
7034;44.357;4.544
7035;44.919;4.696
7036;45.28;4.767
7037;44.895;4.227
7038;44.617;4.042
7039;45.059;4.648
7040;45.029;4.688
7041;45.267;4.645
7042;44.383;4.614
7044;45.327;4.678
7045;44.748;4.234
7047;44.674;3.902
7048;44.88;4.558
7049;44.83;4.299
7050;44.426;4.129
7051;45.277;4.798
7052;44.956;4.752
7053;44.414;4.243
7054;44.93;4.307
7055;44.867;4.833
7056;45.343;4.732
7058;44.566;4.302
7059;44.987;4.838
7060;44.925;4.642
7061;44.491;4.344
7062;44.595;4.298
7063;45.131;4.741
7064;44.908;4.421
7065;44.688;4.295
7066;44.71;4.67
7067;45.265;4.746
7068;45.012;4.715
7069;45.059;4.699
7070;44.966;4.841
7071;44.795;3.962
7072;44.743;4.623
7073;45.01;4.639
7074;44.76;4.53
7075;44.8;4.128
7076;44.657;4.757
7077;44.66;4.516
7078;45.255;4.702
7079;44.992;4.501
7080;45.066;4.393
7081;44.563;4.107
7082;44.852;4.358
7083;44.834;4.651
7084;45.161;4.749
7085;45.026;4.597
7086;45.095;4.74
7087;44.648;4.281
7088;44.479;4.14
7089;45.316;4.727
7090;44.751;4.66
7091;44.581;4.347
7092;44.689;4.547
7093;44.737;4.385
7094;44.863;4.745
7095;44.986;4.677
7096;44.846;4.526
7097;45.007;4.825
7098;44.729;4.455
7099;44.445;4.534
7100;44.421;4.072
7101;44.393;4.287
7102;44.93;4.866
7103;44.986;4.344
7104;44.788;4.456
7105;44.767;4.015
7106;44.852;4.053
7107;44.63;4.238
7108;44.92;4.393
7109;44.572;4.246
7110;44.47;4.248
7111;44.704;4.307
7112;44.749;4.298
7113;44.353;4.42
7114;45.033;4.495
7115;44.468;4.311
7116;44.642;4.357
7117;44.46;4.214
7118;44.596;4.17
7119;44.823;4.075
7120;44.801;4.288
7121;44.812;4.019
7122;44.562;4.359
7123;44.954;4.319
7124;45.078;4.517
7126;44.445;4.431
7127;44.652;4.314
7128;45.116;4.526
7129;44.982;4.591
7130;44.729;3.997
7131;44.537;4.384
7132;44.534;4.301
7133;44.454;4.596
7134;44.503;4.288
7136;44.621;3.919
7137;44.741;3.952
7138;44.582;4.448
7139;44.762;4.334
7140;45.097;4.779
7141;44.609;4.298
7142;44.734;3.896
7143;45.353;4.75
7144;44.591;4.051
7145;44.619;4.466
7146;44.757;4.597
7147;44.478;4.05
7148;44.35;4.073
7149;44.806;4.389
7150;44.886;4.353
7151;45.01;4.329
7152;45.029;4.82
7153;44.665;4.101
7154;44.725;4.081
7155;44.626;4.351
7156;44.678;4.26
7157;44.619;4.716
7158;44.807;4.342
7159;44.596;4.496
7160;45.2;4.505
7161;44.717;4.196
7162;44.518;4.294
7163;44.533;4.004
7165;44.928;4.477
7166;45.034;4.546
7167;44.81;4.62
7168;44.31;4.424
7169;45.163;4.797
7170;45.08;4.557
7171;44.455;4.149
7172;45.286;4.728
7173;44.78;4.261
7174;45.296;4.784
7175;44.693;3.951
7176;44.486;4.158
7177;45.016;4.78
7178;44.666;4.297
7179;44.739;4.504
7181;44.752;4.749
7182;44.633;4.31
7183;44.473;4.376
7184;44.781;4.575
7185;45.136;4.654
7186;44.722;4.594
7187;44.595;4.254
7188;45.192;4.695
7189;44.504;4.198
7190;44.518;4.448
7191;44.589;4.692
7192;45.086;4.459
7193;44.581;4.279
7194;44.681;4.611
7195;44.922;4.232
7196;44.568;4.208
7197;45.219;4.649
7198;44.779;4.73
7199;44.492;4.262
7200;44.721;4.143
7201;44.448;4.348
7202;44.544;4.063
7203;44.801;4.216
7204;45.005;4.413
7205;45.186;4.632
7206;44.71;3.918
7207;44.434;4.295
7208;44.53;4.537
7209;44.845;4.288
7210;44.693;4.401
7211;44.315;4.212
7212;45.116;4.41
7213;44.508;4.152
7214;44.92;4.59
7215;44.885;4.479
7216;44.96;4.65
7217;45.046;4.744
7218;44.949;4.562
7219;44.673;4.669
7220;44.87;4.438
7221;44.794;4.68
7222;44.926;4.454
7223;44.62;4.274
7224;44.768;4.089
7225;45.276;4.687
7226;44.95;4.26
7227;45.249;4.736
7228;45.259;4.779
7229;44.612;4.42
7230;44.7;4.473
7231;44.599;4.374
7232;44.647;3.973
7233;44.801;4.524
7234;45.243;4.777
7235;44.829;4.186
7236;45.077;4.61
7237;44.835;4.689
7238;44.445;4.187
7239;44.844;4.424
7240;44.859;4.81
7241;44.553;4.448
7242;44.634;4.539
7243;45.332;4.663
7244;44.908;4.562
7245;45.079;4.8
7247;44.587;4.538
7248;44.955;4.419
7249;45.048;4.464
7250;45.145;4.71
7251;44.748;4.414
7253;44.771;4.44
7254;44.66;4.404
7255;44.759;4.693
7257;44.868;4.676
7258;45.167;4.488
7259;44.293;4.624
7260;44.692;4.716
7261;44.823;4.745
7262;44.597;3.958
7263;44.664;4.485
7264;44.33;4.607
7265;45.289;4.63
7266;44.485;3.998
7267;44.863;4.251
7268;44.307;4.573
7269;44.937;4.371
7270;44.635;4.656
7272;44.519;4.405
7273;44.484;4.482
7274;44.855;4.582
7275;44.539;4.129
7276;44.899;4.457
7277;44.699;4.433
7278;44.837;4.612
7279;44.434;4.633
7280;44.332;4.155
7281;44.941;4.825
7282;44.71;4.266
7283;44.654;4.622
7284;44.483;4.102
7285;45.129;4.485
7286;44.819;4.481
7287;44.599;4.572
7288;44.713;4.536
7289;44.629;4.423
7290;44.947;4.501
7291;44.378;4.496
7292;45.166;4.682
7293;44.976;4.796
7294;44.295;4.258
7295;44.82;4.573
7296;44.576;4.382
7297;44.988;4.75
7298;44.728;4.706
7299;45.156;4.55
7300;44.502;4.619
7301;45.099;4.688
7302;44.657;4.708
7303;44.792;4.638
7304;44.388;4.367
7305;44.436;4.098
7306;44.412;4.332
7307;44.533;4.232
7308;45.187;4.784
7309;45.142;4.588
7310;45.301;4.673
7311;44.617;4.608
7312;45.129;4.777
7313;45.314;4.763
7314;44.874;4.613
7315;44.628;4.162
7316;44.892;4.851
7317;45.219;4.774
7318;44.552;4.273
7319;44.543;4.665
7321;45.234;4.76
7322;44.674;4.212
7323;44.902;4.793
7324;45.054;4.815
7325;44.643;4.388
7326;44.771;4.169
7327;44.518;4.327
7328;44.36;4.344
7329;44.594;4.113
7330;44.4;4.405
7331;44.667;4.343
7332;44.5;4.561
7333;45.224;4.534
7334;44.392;4.115
7335;45.108;4.607
7336;44.506;4.226
7337;45.222;4.724
7338;44.905;4.644
7339;44.658;4.444
7340;44.735;4.556
7341;44.549;4.503
7342;45.226;4.595
7343;44.546;4.333
7344;45.331;4.702
7345;45.112;4.798
7346;44.484;4.67
7347;45.195;4.564
7348;44.558;4.411
7349;44.802;4.78
8001;49.492;4.327
8003;49.79;4.77
8004;49.471;4.164
8005;49.403;4.345
8006;49.512;4.549
8008;49.516;4.503
8010;49.489;4.489
8011;49.925;4.664
8013;49.635;4.977
8014;49.432;4.414
8015;49.844;4.305
8016;49.795;4.314
8017;49.259;4.968
8018;49.267;4.705
8019;49.529;4.899
8020;49.501;4.828
8021;49.554;4.342
8022;49.826;4.661
8023;49.572;4.893
8024;49.473;4.124
8025;49.476;4.585
8026;49.764;4.428
8027;49.556;4.483
8028;50.087;4.767
8029;49.615;5.296
8030;49.857;4.268
8031;49.276;4.624
8032;49.346;4.327
8033;49.46;4.878
8034;49.607;5.018
8035;49.454;4.906
8036;49.266;4.831
8037;49.866;4.361
